Sort,Boost Level,bp ,Skill name,Description,CostValue,CostType,AbilityType,TargetType,Total Multipler,Multiplier 1,Multipler 2,Multipler 3,Modifier 1,Modifier 2,Modifier 3,AbilityRatio,CriticalRatio,CriticalPower,HitRatio,Comment,AilmentName,InvocationValue,InvocationTurn,DiseaseRate,AilmentName,InvocationValue,InvocationTurn,DiseaseRate,AilmentName,InvocationValue,InvocationTurn,DiseaseRate,Attribute,DependWeapon,RestrictWeapon,ExceptEnforcer,BaseCount,MinimumCount,RandomCountMin,RandomCountMax,OrderType,OrderCount,ItemAll,SkillAll,Convergence,Diffusion,Reflection,Counter,HideOut,Repeat,Cover,Provoke,DisableMagic,Enchant,ChaseAttack,WeakCheckAll,NormalAttackAll,Session,BusinessSupport,ForceWeakness,NoUseMaterial,SwitchWeapon,CompensationMagic,Excitement,SongAbilityFlag,DanceAbilityFlag,AutoTameMonster
30,1,0,Shinjumonjigiri,"Unleash a sword attack on all foes, then a powerful sword attack on a single foe.",32,MP,PHYSICS,ENEMY_SINGLE,3.2,1.4,1.8,,0.71,0.56,,100,0,125,0,,PHYSICS_DAMAGE_ENEMY_ALL,140,0,100,PHYSICS_DAMAGE,180,0,100,,0,0,0,,Y,SWORD,,0,0,0,0,,0,,,,,,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,,,,,
31,2,1,Shinjumonjigiri,"Unleash a sword attack on all foes, then a powerful sword attack on a single foe.",32,MP,PHYSICS,ENEMY_SINGLE,6.4,2.8,3.6,,0.71,0.56,,200,0,125,0,,PHYSICS_DAMAGE_ENEMY_ALL,140,0,100,PHYSICS_DAMAGE,180,0,100,,0,0,0,,Y,SWORD,,0,0,0,0,,0,,,,,,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,,,,,
32,3,2,Shinjumonjigiri,"Unleash a sword attack on all foes, then a powerful sword attack on a single foe.",32,MP,PHYSICS,ENEMY_SINGLE,9.6,4.2,5.4,,0.71,0.56,,300,0,125,0,,PHYSICS_DAMAGE_ENEMY_ALL,140,0,100,PHYSICS_DAMAGE,180,0,100,,0,0,0,,Y,SWORD,,0,0,0,0,,0,,,,,,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,,,,,
33,4,3,Shinjumonjigiri,"Unleash a sword attack on all foes, then a powerful sword attack on a single foe.",32,MP,PHYSICS,ENEMY_SINGLE,12.8,5.6,7.2,,0.71,0.56,,400,0,125,0,,PHYSICS_DAMAGE_ENEMY_ALL,140,0,100,PHYSICS_DAMAGE,180,0,100,,0,0,0,,Y,SWORD,,0,0,0,0,,0,,,,,,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,,,,,
34,1,0,Ultimate Stance,Extend the reach of your Attack to all foes for 3 turns.,10,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_NORMAL_ATTACK_ALL,0,3,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
35,2,1,Ultimate Stance,Extend the reach of your Attack to all foes for 5 turns.,10,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_NORMAL_ATTACK_ALL,0,5,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
36,3,2,Ultimate Stance,Extend the reach of your Attack to all foes for 7 turns.,10,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_NORMAL_ATTACK_ALL,0,7,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
37,4,3,Ultimate Stance,Extend the reach of your Attack to all foes for 9 turns.,10,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_NORMAL_ATTACK_ALL,0,9,100,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
38,1,0,Brand's Blade,Usable only at maximum boost.,30,MP,PHYSICS,ENEMY_SINGLE,,1.7,,,0.59,,,100,0,125,0,,PHYSICS_DAMAGE,170,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
39,2,1,Brand's Blade,Usable only at maximum boost.,30,MP,PHYSICS,ENEMY_SINGLE,,1.7,,,0.59,,,100,0,125,0,,PHYSICS_DAMAGE,170,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
40,3,2,Brand's Blade,Usable only at maximum boost.,30,MP,PHYSICS,ENEMY_SINGLE,,1.7,,,0.59,,,100,0,125,0,,PHYSICS_DAMAGE,170,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,,Y,Y,,Y,Y,,Y,,,,,,,,,,,,,
41,4,3,Brand's Blade,[Divine Skill] Unleash an extraordinarily powerful sword attack on a single foe.,30,MP,PHYSICS,ENEMY_SINGLE,10.2,10.2,,,0.59,,,600,0,125,0,,PHYSICS_DAMAGE,170,0,0,,0,0,0,,0,0,0,,Y,SWORD,,0,0,0,0,,0,,,,,,Y,Y,,Y,Y,,Y,,,,,,Y,,,,,,,Y
46,1,0,Ember,Deal fire-based damage to a single foe.,7,MP,MAGIC,ENEMY_SINGLE,1.3,1.3,,,0.77,,,100,0,125,0,,MAGIC_DAMAGE,130,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,Y,,,Y,,,Y,,,,,,,,,,Y,,,,,,,Y
47,2,1,Ember,Deal fire-based damage to a single foe.,7,MP,MAGIC,ENEMY_SINGLE,2.6,2.6,,,0.77,,,200,0,125,0,,MAGIC_DAMAGE,130,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,Y,,,Y,,,Y,,,,,,,,,,Y,,,,,,,Y
48,3,2,Ember,Deal fire-based damage to a single foe.,7,MP,MAGIC,ENEMY_SINGLE,3.9,3.9,,,0.77,,,300,0,125,0,,MAGIC_DAMAGE,130,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,Y,,,Y,,,Y,,,,,,,,,,Y,,,,,,,Y
49,4,3,Ember,Deal fire-based damage to a single foe.,7,MP,MAGIC,ENEMY_SINGLE,5.2,5.2,,,0.77,,,400,0,125,0,,MAGIC_DAMAGE,130,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,Y,,,Y,,,Y,,,,,,,,,,Y,,,,,,,Y
50,1,0,Arrow of Fortune,"Unleash a powerful bow attack on a single foe and receive JP. The more damage you deal, the more JP you receive.",12,MP,PHYSICS,ENEMY_SINGLE,1.4,1.4,,,0.71,,,100,0,125,0,,PHYSICS_DAMAGE,140,0,0,GET_LUCKY_EXP,3,0,0,GET_LUCKY_JP,2,0,0,,Y,BOW,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,Y,,,,,,,Y
51,2,1,Arrow of Fortune,"Unleash a powerful bow attack on a single foe and receive JP. The more damage you deal, the more JP you receive.",12,MP,PHYSICS,ENEMY_SINGLE,2.52,2.52,,,0.71,,,180,0,125,0,,PHYSICS_DAMAGE,140,0,0,GET_LUCKY_EXP,3,0,0,GET_LUCKY_JP,2,0,0,,Y,BOW,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,Y,,,,,,,Y
52,3,2,Arrow of Fortune,"Unleash a powerful bow attack on a single foe and receive JP. The more damage you deal, the more JP you receive.",12,MP,PHYSICS,ENEMY_SINGLE,3.64,3.64,,,0.71,,,260,0,125,0,,PHYSICS_DAMAGE,140,0,0,GET_LUCKY_EXP,3,0,0,GET_LUCKY_JP,2,0,0,,Y,BOW,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,Y,,,,,,,Y
53,4,3,Arrow of Fortune,"Unleash a powerful bow attack on a single foe and receive JP. The more damage you deal, the more JP you receive.",12,MP,PHYSICS,ENEMY_SINGLE,4.76,4.76,,,0.71,,,340,0,125,0,,PHYSICS_DAMAGE,140,0,0,GET_LUCKY_EXP,3,0,0,GET_LUCKY_JP,2,0,0,,Y,BOW,,0,0,0,0,,0,,Y,,,,Y,Y,Y,Y,Y,,Y,,,,,,Y,,,,,,,Y
54,1,0,Collect,Collect money from a single foe.,2,MP,STEAL_MONEY,ENEMY_SINGLE,,,,,,,,100,0,125,0,,STEAL_MONEY,4,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,Y,,,,,Y,,,,Y,,,,,,,,
55,2,1,Collect,Collect money from a single foe.,2,MP,STEAL_MONEY,ENEMY_SINGLE,,,,,,,,100,0,125,0,,STEAL_MONEY,14,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,Y,,,,,Y,,,,Y,,,,,,,,
56,3,2,Collect,Collect money from a single foe.,2,MP,STEAL_MONEY,ENEMY_SINGLE,,,,,,,,100,0,125,0,,STEAL_MONEY,34,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,Y,,,,,Y,,,,Y,,,,,,,,
57,4,3,Collect,Collect money from a single foe.,2,MP,STEAL_MONEY,ENEMY_SINGLE,,,,,,,,100,0,125,0,,STEAL_MONEY,94,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,Y,,,,,Y,,,,Y,,,,,,,,
58,1,0,Rest,"Restore your own HP and SP, and cure status ailments.",0,MP,OTHER,SELF,,,,,,,,170,0,125,0,,REMOVE_DECONDITION,0,0,0,HP_RECOVERY,150,0,0,MP_FIXED_RECOVERY,25,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
59,2,1,Rest,"Restore your own HP and SP, and cure status ailments.",0,MP,OTHER,SELF,,,,,,,,250,0,125,0,,REMOVE_DECONDITION,0,0,0,HP_RECOVERY,150,0,0,MP_FIXED_RECOVERY,50,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
60,3,2,Rest,"Restore your own HP and SP, and cure status ailments.",0,MP,OTHER,SELF,,,,,,,,330,0,125,0,,REMOVE_DECONDITION,0,0,0,HP_RECOVERY,150,0,0,MP_FIXED_RECOVERY,75,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
61,4,3,Rest,"Restore your own HP and SP, and cure status ailments.",0,MP,OTHER,SELF,,,,,,,,410,0,125,0,,REMOVE_DECONDITION,0,0,0,HP_RECOVERY,150,0,0,MP_FIXED_RECOVERY,100,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,,,,
62,1,0,Donate BP,Grant 1 BP to a single ally.,6,MP,OTHER,PARTY_SINGLE,,,,,,,,100,0,125,0,,BP_RECOVERY,1,0,0,,0,0,0,,0,0,0,,,,Y,0,0,0,0,,0,,,,,,,,Y,,,,,,,,,,,,,,,,,
63,2,1,Donate BP,Grant 2 BP to a single ally.,6,MP,OTHER,PARTY_SINGLE,,,,,,,,100,0,125,0,,BP_RECOVERY,2,0,0,,0,0,0,,0,0,0,,,,Y,0,0,0,0,,0,,,,,,,,Y,,,,,,,,,,,,,,,,,
64,3,2,Donate BP,Grant 3 BP to a single ally.,6,MP,OTHER,PARTY_SINGLE,,,,,,,,100,0,125,0,,BP_RECOVERY,3,0,0,,0,0,0,,0,0,0,,,,Y,0,0,0,0,,0,,,,,,,,Y,,,,,,,,,,,,,,,,,
65,4,3,Donate BP,Grant 4 BP to a single ally.,6,MP,OTHER,PARTY_SINGLE,,,,,,,,100,0,125,0,,BP_RECOVERY,4,0,0,,0,0,0,,0,0,0,,,,Y,0,0,0,0,,0,,,,,,,,Y,,,,,,,,,,,,,,,,,
66,1,0,Sidestep,Dodge 1 physical attack with a 100% success rate.,10,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_HIDE_OUT,0,1,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
67,2,1,Sidestep,Dodge 2 physical attacks with a 100% success rate.,10,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_HIDE_OUT,0,2,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
68,3,2,Sidestep,Dodge 3 physical attacks with a 100% success rate.,10,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_HIDE_OUT,0,3,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
69,4,3,Sidestep,Dodge 4 physical attacks with a 100% success rate.,10,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_HIDE_OUT,0,4,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
82,1,0,Bifelgan's Bounty,Usable only at maximum boost.,30,MP,MAGIC,ENEMY_SINGLE,,1.3,,,0.77,,,100,0,125,0,,MAGIC_DAMAGE,130,0,0,MONEY_DRAIN,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
83,2,1,Bifelgan's Bounty,Usable only at maximum boost.,30,MP,MAGIC,ENEMY_SINGLE,,1.3,,,0.77,,,100,0,125,0,,MAGIC_DAMAGE,130,0,0,MONEY_DRAIN,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
84,3,2,Bifelgan's Bounty,Usable only at maximum boost.,30,MP,MAGIC,ENEMY_SINGLE,,1.3,,,0.77,,,100,0,125,0,,MAGIC_DAMAGE,130,0,0,MONEY_DRAIN,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,,,,,,,,
85,4,3,Bifelgan's Bounty,[Divine Skill] Deal non-elemental damage to a single foe and receive âž“ equivalent to the damage dealt.,30,MP,MAGIC,ENEMY_SINGLE,7.8,7.8,,,0.77,,,600,0,125,0,,MAGIC_DAMAGE,130,0,0,MONEY_DRAIN,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,,,,Y,,,,,,,,,,,,,Y,,,,,,,Y
90,1,0,Fireball,Deal fire-based damage to all foes.,14,MP,MAGIC,ENEMY_ALL,1.05,1.05,,,0.95,,,100,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
91,2,1,Fireball,Deal fire-based damage to all foes.,14,MP,MAGIC,ENEMY_ALL,2,2,,,0.95,,,190,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
92,3,2,Fireball,Deal fire-based damage to all foes.,14,MP,MAGIC,ENEMY_ALL,2.94,2.94,,,0.95,,,280,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
93,4,3,Fireball,Deal fire-based damage to all foes.,14,MP,MAGIC,ENEMY_ALL,3.89,3.89,,,0.95,,,370,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
94,1,0,Fire Storm,Deal fire-based damage to all foes 2 times.,14,MP,MAGIC,ENEMY_ALL,1.79,0.89,,,0.95,,,85,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
95,2,1,Fire Storm,Deal fire-based damage to all foes 2 times.,14,MP,MAGIC,ENEMY_ALL,3.15,1.58,,,0.95,,,150,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
96,3,2,Fire Storm,Deal fire-based damage to all foes 2 times.,14,MP,MAGIC,ENEMY_ALL,4.52,2.26,,,0.95,,,215,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
97,4,3,Fire Storm,Deal fire-based damage to all foes 2 times.,14,MP,MAGIC,ENEMY_ALL,5.88,2.94,,,0.95,,,280,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
98,1,0,Ignis Ardere,Deal fire-based damage to all foes 3 times.,14,MP,MAGIC,ENEMY_ALL,2.36,0.79,,,0.95,,,75,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
99,2,1,Ignis Ardere,Deal fire-based damage to all foes 3 times.,14,MP,MAGIC,ENEMY_ALL,4.1,1.37,,,0.95,,,130,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
100,3,2,Ignis Ardere,Deal fire-based damage to all foes 3 times.,14,MP,MAGIC,ENEMY_ALL,5.83,1.94,,,0.95,,,185,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
101,4,3,Ignis Ardere,Deal fire-based damage to all foes 3 times.,14,MP,MAGIC,ENEMY_ALL,7.56,2.52,,,0.95,,,240,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,FIRE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
102,1,0,Icewind,Deal ice-based damage to all foes.,14,MP,MAGIC,ENEMY_ALL,1.05,1.05,,,0.95,,,100,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,ICE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
103,2,1,Icewind,Deal ice-based damage to all foes.,14,MP,MAGIC,ENEMY_ALL,2,2,,,0.95,,,190,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,ICE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
104,3,2,Icewind,Deal ice-based damage to all foes.,14,MP,MAGIC,ENEMY_ALL,2.94,2.94,,,0.95,,,280,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,ICE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
105,4,3,Icewind,Deal ice-based damage to all foes.,14,MP,MAGIC,ENEMY_ALL,3.89,3.89,,,0.95,,,370,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,ICE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
106,1,0,Blizzard,Deal ice-based damage to all foes 2 times.,14,MP,MAGIC,ENEMY_ALL,1.79,0.89,,,0.95,,,85,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,ICE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
107,2,1,Blizzard,Deal ice-based damage to all foes 2 times.,14,MP,MAGIC,ENEMY_ALL,3.15,1.58,,,0.95,,,150,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,ICE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
108,3,2,Blizzard,Deal ice-based damage to all foes 2 times.,14,MP,MAGIC,ENEMY_ALL,4.52,2.26,,,0.95,,,215,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,ICE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
109,4,3,Blizzard,Deal ice-based damage to all foes 2 times.,14,MP,MAGIC,ENEMY_ALL,5.88,2.94,,,0.95,,,280,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,ICE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
110,1,0,Glacies Claudere,Deal ice-based damage to all foes 3 times.,14,MP,MAGIC,ENEMY_ALL,2.36,0.79,,,0.95,,,75,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,ICE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
111,2,1,Glacies Claudere,Deal ice-based damage to all foes 3 times.,14,MP,MAGIC,ENEMY_ALL,4.1,1.37,,,0.95,,,130,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,ICE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
112,3,2,Glacies Claudere,Deal ice-based damage to all foes 3 times.,14,MP,MAGIC,ENEMY_ALL,5.83,1.94,,,0.95,,,185,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,ICE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
113,4,3,Glacies Claudere,Deal ice-based damage to all foes 3 times.,14,MP,MAGIC,ENEMY_ALL,7.56,2.52,,,0.95,,,240,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,ICE,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
114,1,0,Lightning Bolt,Deal lightning-based damage to all foes.,14,MP,MAGIC,ENEMY_ALL,1.05,1.05,,,0.95,,,100,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
115,2,1,Lightning Bolt,Deal lightning-based damage to all foes.,14,MP,MAGIC,ENEMY_ALL,2,2,,,0.95,,,190,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
116,3,2,Lightning Bolt,Deal lightning-based damage to all foes.,14,MP,MAGIC,ENEMY_ALL,2.94,2.94,,,0.95,,,280,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
117,4,3,Lightning Bolt,Deal lightning-based damage to all foes.,14,MP,MAGIC,ENEMY_ALL,3.89,3.89,,,0.95,,,370,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
118,1,0,Lightning Blast,Deal lightning-based damage to all foes 2 times.,14,MP,MAGIC,ENEMY_ALL,1.79,0.89,,,0.95,,,85,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
119,2,1,Lightning Blast,Deal lightning-based damage to all foes 2 times.,14,MP,MAGIC,ENEMY_ALL,3.15,1.58,,,0.95,,,150,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
120,3,2,Lightning Blast,Deal lightning-based damage to all foes 2 times.,14,MP,MAGIC,ENEMY_ALL,4.52,2.26,,,0.95,,,215,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
121,4,3,Lightning Blast,Deal lightning-based damage to all foes 2 times.,14,MP,MAGIC,ENEMY_ALL,5.88,2.94,,,0.95,,,280,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
122,1,0,Tonitrus Canere,Deal lightning-based damage to all foes 3 times.,14,MP,MAGIC,ENEMY_ALL,2.36,0.79,,,0.95,,,75,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
123,2,1,Tonitrus Canere,Deal lightning-based damage to all foes 3 times.,14,MP,MAGIC,ENEMY_ALL,4.1,1.37,,,0.95,,,130,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
124,3,2,Tonitrus Canere,Deal lightning-based damage to all foes 3 times.,14,MP,MAGIC,ENEMY_ALL,5.83,1.94,,,0.95,,,185,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
125,4,3,Tonitrus Canere,Deal lightning-based damage to all foes 3 times.,14,MP,MAGIC,ENEMY_ALL,7.56,2.52,,,0.95,,,240,0,125,0,,MAGIC_DAMAGE,105,0,0,,0,0,0,,0,0,0,THUNDER,,,,0,0,0,0,,0,,,Y,,Y,,,Y,,,Y,,,,,,,Y,,,Y,,,,Y
126,1,0,Analyze,Reveal the HP and 1 weak point of a single foe.,1,MP,OTHER,ENEMY_SINGLE,,,,,,,,100,0,125,0,,ADD_ANALYZE,1,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,
127,2,1,Analyze,Reveal the HP and 2 weak points of a single foe.,1,MP,OTHER,ENEMY_SINGLE,,,,,,,,100,0,125,0,,ADD_ANALYZE,2,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,
128,3,2,Analyze,Reveal the HP and 3 weak points of a single foe.,1,MP,OTHER,ENEMY_SINGLE,,,,,,,,100,0,125,0,,ADD_ANALYZE,3,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,
129,4,3,Analyze,Reveal the HP and 5 weak points of a single foe.,1,MP,OTHER,ENEMY_SINGLE,,,,,,,,100,0,125,0,,ADD_ANALYZE,5,0,0,,0,0,0,,0,0,0,,,,,0,0,0,0,,0,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,
130,1,0,Stroke of Genius,Grant yourself 2 attribute-raising effects at random. (Effects will stack.),5,MP,BUFF,SELF,,,,,,,,100,0,125,0,,ADD_RANDOM_STATUSUP,0,0,100,ADD_RANDOM_STATUSUP,0,0,100,,0,0,0,,,,,0,0,0,0,,0,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,
